pop,sex,family,id,day,l,w,a,bod
Juneau,1,52,687,4,4.1184249175,3.3239662025,5.028896688,63.144912658
Juneau,1,53,688,4,5.8657732927,5.2972022831,12.1841397689,157.9048684649
Juneau,1,53,689,4,4.0160435833,3.3400416225,4.4458393886,55.7996903243
Juneau,1,54,690,4,3.5849170447,3.0525419825,3.5401300579,44.5662093935
Juneau,1,54,691,4,5.1998373142,5.2720266221,9.1697051314,117.548572932
Juneau,1,54,692,4,5.8460663581,4.7663814478,10.912553392,139.8679269859
Juneau,1,55,693,4,4.8660328707,4.4725381991,8.4537297433,107.3824120523
Juneau,1,55,694,4,4.7453084265,4.0505222333,6.7918992388,85.8064024809
Juneau,1,56,695,4,4.4397347287,3.1143972925,5.1116269958,64.1936761696
Juneau,1,56,696,4,4.3003000325,3.5026989923,6.3305512851,80.1115095447
Juneau,1,56,697,4,4.9818997701,3.9943010971,7.6324761719,95.9169482555
Juneau,1,57,698,4,5.1007435006,4.1231161429,7.738099112,98.2086215164
Juneau,1,57,699,4,4.3437250193,4.2090482343,6.7930934964,86.1187933765
Juneau,1,57,700,4,5.8467958693,5.4672027055,11.6697733676,150.2129560605
Juneau,1,58,701,4,5.2776594815,4.9159741329,9.313819264,119.1758410804
Juneau,1,58,702,4,4.9259136699,3.6548926177,5.7234051476,72.2883737848
Juneau,1,58,703,4,NA,NA,NA,NA
Juneau,1,59,704,4,5.5919729961,4.9108677727,9.1265707177,116.6653207305
Juneau,1,59,705,4,4.1972429135,3.5255465556,5.6447779703,71.2806948305
Juneau,1,59,706,4,5.0096542399,4.0191311129,7.8018259247,98.1476018982
Juneau,1,60,707,4,4.0171037452,3.7790036415,4.2794932089,53.7196492506
Juneau,1,60,708,4,4.9184538407,4.3556930959,7.0825098179,89.8972482328
Juneau,1,60,709,4,5.0625602331,4.6791354284,8.8813428124,112.4720126792
Juneau,1,61,710,4,4.758943502,3.6184287721,6.0050687843,75.6151001004
Juneau,1,61,711,4,4.2634209429,2.514468873,3.4214566554,43.39084926
Juneau,1,61,712,4,4.5530606948,3.9491114511,7.0283888327,87.9989697672
Juneau,1,62,713,4,4.3064935227,3.5536339642,4.668569246,58.5958093077
Juneau,1,62,714,4,3.1362727511,2.8905983247,2.9381749863,37.5123401523
Juneau,1,62,715,4,5.6592893707,4.5544519601,9.8980025986,126.1164460795
Juneau,1,63,716,4,4.1222977852,3.6668078553,4.2263705924,52.7728915223
Juneau,1,63,717,4,5.4567250552,4.5525415958,8.92650008,113.9883083808
Juneau,1,64,718,4,5.0360731709,3.6255668871,7.362794683,93.2712243612
Juneau,1,64,719,4,5.3216722589,4.1416254193,7.8206270833,99.5982008556
Juneau,1,64,720,4,5.0806182243,4.5960536115,8.5035855768,107.4393936081
Juneau,1,65,721,4,4.5996962085,3.5224102268,5.3520087608,67.2497488332
Juneau,1,65,722,4,5.4423426613,4.1463905825,7.5524698778,96.0634464712
Juneau,1,65,723,4,6.2723126466,5.5571720435,12.5496645709,162.315586511
Juneau,1,66,724,4,3.7032682717,3.0618392324,3.5035931446,44.1180195308
Juneau,1,66,725,4,5.3483776919,4.6863219523,10.5014312017,135.5169059028
Juneau,1,66,726,4,3.9642449682,4.420238893,6.1793671295,76.980414443
Juneau,1,67,727,4,5.3164172343,4.9492296553,9.7138692479,124.5555170631
Juneau,1,67,728,4,5.8041551175,4.7195822351,9.6652661985,124.2076776747
Juneau,1,67,729,4,4.8829116587,3.7965866271,6.8869512955,86.1542163147
Juneau,1,68,730,4,5.5229622301,5.6914913563,11.200236556,144.723698943
Juneau,1,68,731,4,6.429327101,4.8820549472,13.1867658213,172.3950434458
Juneau,1,68,732,4,4.822760481,3.6363168841,6.3451413642,79.1211832244
Juneau,1,69,733,4,4.60129296,3.5577964867,6.0391470616,76.0540291931
Juneau,1,69,734,4,5.70353857,4.9095368844,10.5335067151,135.9524923555
Juneau,1,69,735,4,5.9339767577,5.0489929905,11.3417766856,145.7236869219
Juneau,1,70,736,4,4.4492794637,3.1189554364,4.4748991114,55.8782934764
Juneau,1,70,737,4,5.9633983053,5.4540586863,12.9056259998,168.1817706003
Juneau,1,71,738,4,5.8051610341,5.5631219549,12.9725039004,169.1080765837
Juneau,1,71,739,4,4.9458268094,4.2181317703,8.1628399661,104.1257078629
Juneau,1,71,740,4,5.0276963943,3.8450243364,7.0244185886,87.9471379972
Juneau,1,72,741,4,5.9575132811,5.686466796,12.8092172311,166.8472576749
Juneau,1,72,742,4,5.242232006,3.9041241635,8.3188167459,106.1952954819
Juneau,1,72,743,4,5.0973377963,4.5200980909,8.1334582902,102.5291220018
Juneau,1,73,744,4,4.7706364707,4.4411567265,7.7770276808,98.7220686662
Juneau,1,73,745,4,4.6297544562,3.915298454,6.4515778528,81.6795147307
Juneau,1,73,746,4,4.9900151539,3.9970325535,6.9281470578,86.69116072
Juneau,1,74,747,4,4.2415971771,3.4223895785,5.3326804249,67.0035445652
Juneau,1,74,748,4,5.1223804076,3.9426028887,8.0164794226,102.1871076048
Juneau,1,74,749,4,4.9266853819,4.0944077386,7.7396841459,97.3285371813
Juneau,1,75,750,4,4.8658335057,3.7799869939,6.4901998635,81.5894277831
Juneau,1,75,751,4,3.6194329406,3.267307867,4.4466729728,55.8101316974
Juneau,1,76,752,4,4.2043992599,3.6887190855,4.7845094983,60.0561595155
Juneau,1,76,753,4,5.0049182696,3.8148001897,6.9453829566,88.1051599845
Juneau,1,76,754,4,NA,NA,NA,NA
Juneau,1,77,755,4,4.7631698238,3.9831464254,6.6437611675,83.8788150627
Juneau,1,77,756,4,5.4911003168,4.9906815143,9.8147096141,126.2222929598
Juneau,1,77,757,4,4.6201785482,3.1630911807,5.6465823246,70.1373572635
Juneau,1,78,758,4,5.2283242614,3.6462320563,6.7047483271,84.67190368
Juneau,1,78,759,4,3.1971799809,2.9106085025,3.5526223808,44.9993350292
Juneau,1,78,760,4,5.0414819564,4.1020220758,7.6441089911,96.0700247643
TdelFuego,0,1,761,4,NA,NA,NA,NA
TdelFuego,0,1,762,4,4.0590955341,3.0045603391,3.667190552,77.1314493269
TdelFuego,0,2,763,4,4.2564101267,3.9574451905,5.8056339747,125.6766300065
TdelFuego,0,2,764,4,3.7453765755,2.972250704,3.4589300114,72.5464627347
TdelFuego,0,3,765,4,5.4570021923,4.8738280768,10.1565701689,235.6928606014
TdelFuego,0,3,766,4,4.5326807715,3.7493404476,5.53980921,120.7732749869
TdelFuego,0,3,767,4,3.856970159,3.3142241359,5.0592445229,106.7080961304
TdelFuego,0,4,768,4,5.8382381594,3.4572390191,6.9481564361,154.0593790721
TdelFuego,0,4,769,4,5.8896639823,4.3039447539,8.4986260669,193.6065433064
TdelFuego,0,4,770,4,3.817889874,3.1173578176,3.2556360018,66.1829392435
TdelFuego,0,5,771,4,3.8625738839,2.2601506107,2.9314554249,61.1344160844
TdelFuego,0,5,772,4,4.5709847115,3.1303405419,5.5710610936,121.5137778998
TdelFuego,0,5,773,4,3.5691659757,1.9996159336,2.4617875615,49.3917895837
TdelFuego,0,6,774,4,4.4932674407,2.7720019025,3.8151045674,79.0925019371
TdelFuego,0,7,775,4,3.8912855639,2.8945313983,3.6735663856,76.6156095255
TdelFuego,0,7,776,4,4.5675353413,3.4895687649,5.6576410884,122.863055598
TdelFuego,0,8,777,4,3.5210666603,3.4857475325,4.0158887244,84.9013914288
TdelFuego,0,8,778,4,4.0297534296,3.9507940137,4.9934775319,107.9426365865
TdelFuego,0,8,779,4,4.6761053795,3.6613092329,6.1224287194,131.8318749358
TdelFuego,0,9,780,4,NA,NA,NA,NA
TdelFuego,0,9,781,4,NA,NA,NA,NA
TdelFuego,0,10,782,4,3.7546853571,2.283840835,3.3726131121,70.6588710526
TdelFuego,0,10,783,4,4.1469327359,3.1285371931,4.1772262771,89.2055944989
TdelFuego,0,10,784,4,3.9734874933,3.8589399622,4.8553359365,101.9853816785
TdelFuego,0,11,785,4,4.0536613763,3.0921992349,4.8615757408,103.5025648931
TdelFuego,0,11,786,4,5.5458859092,3.8380929993,8.7101752373,198.2429891754
TdelFuego,0,12,787,4,5.0820304975,3.4981322189,6.7524292749,149.2600319628
TdelFuego,0,12,788,4,4.2269384429,3.4778258699,4.7493313762,102.2817097457
TdelFuego,0,12,789,4,4.0899767005,3.3893092371,4.2661049838,88.5284311881
TdelFuego,0,13,790,4,3.7434523018,4.4926171513,5.429639939,116.7670493002
TdelFuego,0,13,791,4,3.9351918474,3.3363303515,4.6725243542,99.8266823662
TdelFuego,0,14,792,4,3.6600314772,2.7086807501,3.6828744996,76.1650257409
TdelFuego,0,15,793,4,4.1675401103,3.1076896339,4.1656291879,87.6018249829
TdelFuego,0,15,794,4,4.4097122033,2.9844148327,4.2951181054,91.2031138793
TdelFuego,0,16,795,4,3.4574028267,3.2624828623,3.4615605924,72.6041075083
TdelFuego,0,16,796,4,4.5402857294,3.7502699231,6.5551738224,145.1703119495
TdelFuego,0,16,797,4,4.5053685834,3.99457105,6.8225515173,148.7951794482
TdelFuego,0,17,798,4,4.4789781715,3.9707851727,6.0070908304,130.4907709971
TdelFuego,0,17,799,4,3.4711836082,2.5720558002,2.8816998817,60.0736816663
TdelFuego,0,18,800,4,4.9091490383,3.7980237207,6.2329594824,135.9206426058
TdelFuego,0,18,801,4,5.1728315211,4.7086360478,9.2903914056,213.1467836257
TdelFuego,0,19,802,4,4.2414173243,4.1754462317,6.0353267602,131.8805643004
TdelFuego,0,19,803,4,4.2851392065,3.9899460902,5.4083344044,117.6656369514
TdelFuego,0,19,804,4,4.1507630407,3.3366889589,4.8913209094,102.8164497967
TdelFuego,0,20,805,4,5.0749850387,3.3651593186,6.4127477121,139.5469826955
TdelFuego,0,21,806,4,4.2887453804,3.5948433979,5.1795663148,111.5926279186
TdelFuego,0,21,807,4,4.5782196507,4.1423599045,6.3704837282,140.6823874308
TdelFuego,0,21,808,4,NA,NA,NA,NA
TdelFuego,0,22,809,4,4.0091623659,2.9441412433,4.6634890976,99.6188560957
TdelFuego,0,22,810,4,4.8888023323,3.1877247373,4.7817443028,103.0305663069
TdelFuego,0,22,811,4,4.0574562658,3.2259307913,3.9699980798,81.8792965976
TdelFuego,0,23,812,4,4.4525968855,3.3637904425,4.3215309183,91.8027331702
TdelFuego,0,23,813,4,4.3245117284,4.2478794424,6.0472982135,132.881650994
TdelFuego,0,23,814,4,3.984729732,2.7636958236,3.8157189252,78.4469009836
TdelFuego,0,24,815,4,4.8811199959,4.3929772741,7.3014176515,162.7792368296
TdelFuego,0,24,816,4,4.3983441113,4.2876309181,6.1499390516,135.3517224741
TdelFuego,0,24,817,4,3.9131825569,2.679191135,3.3213602549,67.6053741451
TdelFuego,0,25,818,4,5.1276278313,3.8561087492,6.3227023536,138.0873519499
TdelFuego,0,25,819,4,4.1442861217,3.0979936619,4.3943377222,93.4586691809
TdelFuego,0,26,820,4,5.1128618535,3.6845249929,7.1422691807,158.8417770245
TdelFuego,0,26,821,4,5.2068190217,4.2370351972,7.8621462548,177.5127035081
TdelFuego,0,26,822,4,4.5502317897,4.2582067905,7.0963970131,155.5133237225
TdelFuego,0,27,823,4,4.8684388599,3.9440795002,6.4325853121,140.7473878974
TdelFuego,0,27,824,4,3.9085591856,2.9526671931,3.1781861462,66.4353981076
TdelFuego,0,28,825,4,4.2279712729,3.8440409683,5.9072541512,128.8118549488
TdelFuego,0,28,826,4,5.0643939818,3.2236437476,5.3832871734,117.0750088493
TdelFuego,0,28,827,4,4.4852499615,3.6231144725,5.367206092,113.9013314791
TdelFuego,0,29,828,4,3.4355252689,2.7487536339,3.0977467204,64.6998048181
TdelFuego,0,29,829,4,3.8238089128,3.5896108766,5.0350814384,108.9118911328
TdelFuego,0,29,830,4,4.6305402396,4.6164391489,6.8993886199,150.6756163693
TdelFuego,0,30,831,4,5.5524388359,4.3964071163,8.3092561222,187.2904049783
TdelFuego,0,30,832,4,3.9654293645,2.4553683248,3.2917986279,68.8985487717
TdelFuego,0,31,833,4,3.799713518,3.1278269549,4.3271890108,91.9312601151
TdelFuego,0,31,834,4,5.1402222729,2.4074133636,4.0202234707,85.6660185863
TdelFuego,0,31,835,4,4.0088490376,3.1880993323,4.0169067006,82.9273273565
TdelFuego,0,32,836,4,4.4343980011,3.3682569152,5.1597164053,110.4338588713
TdelFuego,0,32,837,4,4.9812800527,4.4599950019,7.9675276517,179.4148610606
TdelFuego,0,33,838,4,4.2271542062,3.5617981747,4.9015668727,105.11684594
TdelFuego,0,33,839,4,NA,NA,NA,NA
TdelFuego,0,33,840,4,3.6753071727,2.6398440934,2.908127373,58.7409852406
TdelFuego,0,34,841,4,3.4231893853,2.9050930765,2.6196197003,53.9115703043
TdelFuego,0,34,842,4,3.6537887979,3.493370463,4.0941305454,86.6602084425
TdelFuego,0,35,843,4,4.5152185921,3.2512429421,5.2133332757,111.6875623569
TdelFuego,0,35,844,4,5.0968786103,4.4171764537,7.7780889363,174.6587659478
TdelFuego,0,36,845,4,4.9204478354,3.2974933541,5.3722332438,116.1147403254
TdelFuego,0,36,846,4,4.3985815449,3.6671894505,5.8062661464,127.1087888982
TdelFuego,0,36,847,4,3.8864311726,2.6604395125,2.7133541667,54.6308992467
TdelFuego,0,37,848,4,4.9247126595,3.7637875005,6.3271525898,138.9134731276
TdelFuego,0,37,849,4,5.4893966539,4.4214966849,7.7889124861,175.6747728731
TdelFuego,0,37,850,4,3.9835960378,3.5162000436,4.3783328146,91.0688983068
TdelFuego,0,38,851,4,3.6423587941,2.6784952856,2.8869224637,59.5526774113
TdelFuego,0,38,852,4,4.4071812646,4.3402783019,6.0406648201,132.0087064961
TdelFuego,0,39,853,4,4.9318323374,3.5670370467,5.4188582877,116.5130536654
TdelFuego,0,39,854,4,4.3285556989,3.0103056127,4.9596118491,106.4640616118
TdelFuego,0,40,855,4,4.490093994,4.6100162281,6.2257333728,136.4629953014
TdelFuego,0,40,856,4,4.8323980751,3.9650336661,6.8901381582,153.3638172854
TdelFuego,0,40,857,4,4.5483985902,3.6625897897,5.9191707904,126.9671158218
TdelFuego,0,41,858,4,3.5968580422,1.8541720305,2.564570976,52.7606404939
TdelFuego,0,41,859,4,5.3681311563,3.345609236,6.0712349032,132.7429183285
TdelFuego,0,42,860,4,3.9743732248,3.3663449458,4.3062233901,90.78110989
TdelFuego,0,42,861,4,4.1951075996,5.1068962542,6.9775993232,154.7833315704
TdelFuego,0,43,862,4,NA,NA,NA,NA
TdelFuego,0,43,863,4,5.6795463112,4.6724757508,9.7991886152,227.123247384
TdelFuego,0,43,864,4,3.8943612572,2.9253706452,3.2176003352,65.361872666
TdelFuego,0,44,865,4,4.2106760942,3.4355746747,5.1514319548,110.2403395066
TdelFuego,0,44,866,4,3.7167805693,2.773104586,3.4647491559,72.6739888948
TdelFuego,0,45,867,4,4.4012339717,4.0865339189,6.2241932158,135.7092748734
TdelFuego,0,45,868,4,4.8706852256,4.0411824582,6.1680271089,135.0716868771
TdelFuego,0,46,869,4,3.9191578737,3.6760874194,5.1527219218,109.5768567753
TdelFuego,0,47,870,4,4.869433002,4.5705471585,7.9921494006,180.0344464891
TdelFuego,0,47,871,4,4.4589313602,3.0264287616,4.5169955074,96.9386230184
TdelFuego,0,47,872,4,4.2047198084,2.5126352639,3.371816521,68.7004835284
TdelFuego,0,48,873,4,4.020292651,2.9478054359,4.3627383637,92.739411045
TdelFuego,0,48,874,4,3.9128439696,3.3717795389,4.2940606759,91.8536106103
TdelFuego,0,48,875,4,3.3657072701,2.6411951122,3.6299375099,74.3439174851
TdelFuego,0,49,876,4,3.8343680191,3.9118005056,4.6615258917,98.8908379244
TdelFuego,0,49,877,4,3.4500658025,3.1451818647,3.6697315104,77.1876528583
TdelFuego,0,50,878,4,4.385416063,3.4248950117,4.5906468923,97.9457849537
TdelFuego,0,50,879,4,4.2060760751,3.2850802574,4.4416840189,95.2161474088
TdelFuego,0,50,880,4,4.1013043382,3.552043464,4.5882968504,95.8507878042
TdelFuego,0,51,881,4,NA,NA,NA,NA
TdelFuego,0,51,882,4,4.5242333757,2.8305262175,4.6490458536,99.2867742812
TdelFuego,0,52,883,4,4.3909235179,3.5556613574,5.1539765927,110.2997750797
TdelFuego,0,52,884,4,4.7744383275,3.9444326957,6.3340767266,139.081015252
TdelFuego,0,53,885,4,4.0385264091,3.1496605443,3.8463553442,81.1095270318
TdelFuego,0,53,886,4,3.4758639351,3.1646235622,3.162167963,66.7315164941
TdelFuego,0,53,887,4,3.6591176369,2.5328044993,2.8125212083,56.7178318228
TdelFuego,0,54,888,4,4.4401338924,4.4694099623,6.0417513439,131.3218076497
TdelFuego,0,54,889,4,4.8487501337,3.1429453901,5.2100334233,112.3058960246
TdelFuego,0,55,890,4,4.4344515203,3.5775250675,5.1348508367,109.8531710721
TdelFuego,0,55,891,4,4.5560886003,3.7092497997,4.9251166436,105.6631171895
TdelFuego,0,56,892,4,4.5443769516,3.4383044455,5.510916652,118.6844817702
TdelFuego,0,56,893,4,4.5890159979,4.047250504,5.9525789237,129.8966072297
TdelFuego,0,57,894,4,4.1743916964,3.3897887665,4.373995302,92.9955419499
TdelFuego,0,57,895,4,4.5022681208,4.3966056239,6.9335759379,154.4313277049
TdelFuego,0,57,896,4,5.1257020184,4.7980113019,8.272970478,184.8692489542
TdelFuego,0,58,897,4,4.0334030744,2.7399604365,3.3342466172,69.1755572034
TdelFuego,0,58,898,4,5.1733957865,4.3752115342,7.8052974917,175.3406692738
TdelFuego,0,59,899,4,5.3555468679,4.3715773145,8.2610810291,186.071077193
TdelFuego,0,59,900,4,NA,NA,NA,NA
TdelFuego,0,60,901,4,4.3662119271,3.7529785224,5.3451064869,115.4763925101
TdelFuego,0,60,902,4,4.6828939855,4.4370896495,6.5450410032,144.9235313255
TdelFuego,0,60,903,4,4.2077723037,3.9362392084,5.1301216427,108.3572472161
TdelFuego,0,61,904,4,4.2245380233,3.0832989165,3.9649312835,83.7588810703
TdelFuego,0,61,905,4,3.640334749,2.5927135836,3.2297288658,68.1955925526
TdelFuego,0,61,906,4,3.7901627143,3.5365886947,4.1391380049,85.6676806959
TdelFuego,0,62,907,4,4.4159138037,3.3251365487,4.2271691662,88.9913122578
TdelFuego,0,62,908,4,3.8970913068,4.2206218212,5.3695797212,116.0522738626
TdelFuego,0,63,909,4,3.9056143545,3.3295783397,3.5198630968,73.8834945504
TdelFuego,0,63,910,4,4.5637449277,4.7310880939,6.9923428895,155.8773545286
TdelFuego,0,63,911,4,4.3180655143,3.3671639604,4.9262171812,103.6233544573
TdelFuego,0,64,912,4,4.2763525135,3.5384006249,5.4104109453,117.0140465291
TdelFuego,0,64,913,4,5.4859834772,3.9174898024,7.3385983623,164.4385368355
TdelFuego,0,64,914,4,4.2867214411,4.113388437,5.7974375999,124.0670520293
TdelFuego,0,65,915,4,4.0090739035,3.1237252377,4.9644085765,106.5755098483
TdelFuego,0,65,916,4,4.417140268,3.9111920202,5.5718197732,121.5317631379
TdelFuego,0,65,917,4,4.6921060979,4.5959547159,7.3483978167,161.7349757807
TdelFuego,0,66,918,4,4.1443858278,3.4405181957,4.3741973153,93.0001393763
TdelFuego,0,66,919,4,4.2878724233,4.1508272043,6.0452809579,132.8331750393
TdelFuego,0,66,920,4,4.1561339541,3.9019777646,5.3283449558,112.9897057803
TdelFuego,0,67,921,4,3.5015193613,2.9095752909,3.2954397038,68.9777135206
TdelFuego,0,67,922,4,NA,NA,NA,NA
TdelFuego,0,67,923,4,3.7751488982,4.1077639215,5.7902245256,123.8955358659
TdelFuego,0,68,924,4,4.7462351091,3.4117400223,5.0487254901,108.537439529
TdelFuego,0,68,925,4,4.5845393813,3.4099669735,5.3384843751,116.0196669368
TdelFuego,0,68,926,4,4.4665003853,3.8801338418,5.3955381967,114.5666641557
TdelFuego,0,69,927,4,4.3092898819,4.0010852777,5.6398443901,122.4405720335
TdelFuego,0,69,928,4,5.2316514797,3.8697254793,6.2050720279,136.6813604557
TdelFuego,0,69,929,4,4.1934712627,3.3858959253,4.7498380349,99.5548902302
TdelFuego,0,70,930,4,4.6890434393,3.1853595055,5.5210916645,119.6271650291
TdelFuego,0,70,931,4,4.2720142356,3.0030593478,4.6976693346,101.0898572744
TdelFuego,0,70,932,4,4.090504831,4.2706226845,5.8504198476,125.3279975245
TdelFuego,0,71,933,4,4.1314773296,2.8952407293,3.4813091076,72.3858519653
TdelFuego,0,71,934,4,3.7575181599,3.8336690959,4.2764136188,90.7788509222
TdelFuego,0,72,935,4,3.2851255799,2.706400902,3.3620093654,70.4275121719
TdelFuego,0,72,936,4,4.0772519898,3.5814244889,5.1487004062,111.5655838923
TdelFuego,0,72,937,4,4.0280519401,3.5209750931,4.4090661288,91.7665016585
TdelFuego,0,73,938,4,4.4845958926,4.0260480161,5.6130562077,121.805054947
TdelFuego,0,73,939,4,4.2299736027,3.0532350551,4.4757439504,95.9945605328
TdelFuego,0,73,940,4,4.152440222,2.9523539755,4.0867695536,84.4919480528
TdelFuego,0,74,941,4,4.7832643303,4.1247489336,6.447592399,141.8321058734
TdelFuego,0,74,942,4,3.4771781147,3.1814349729,3.6254517029,76.8654709168
TdelFuego,0,74,943,4,3.5851357823,2.9728647781,3.3362403398,67.9280541537
TdelFuego,0,75,944,4,NA,NA,NA,NA
TdelFuego,0,75,945,4,5.2608270307,4.5738221354,8.4143048431,190.7076174253
TdelFuego,0,76,946,4,4.2333864325,3.4299310012,4.7219552857,99.5969139922
TdelFuego,0,77,947,4,4.2648473263,2.8192110414,3.7091262426,78.059822845
TdelFuego,0,77,948,4,4.5000558202,3.7465577917,5.056007934,109.3999184562
TdelFuego,0,77,949,4,4.2939831821,3.666617968,5.818971434,124.5793096084
TdelFuego,0,79,950,4,4.1860810493,3.8146927841,5.556266041,120.4594509233
TdelFuego,0,79,951,4,4.9747111167,3.0951273014,5.1875086303,112.4742138326
TdelFuego,0,79,952,4,3.9710783719,3.3032752045,4.5893259733,95.874317257
TdelFuego,0,80,953,4,4.1329554428,3.5057796379,5.03984746,107.6388724744
TdelFuego,0,80,954,4,4.7843379103,3.4468791676,5.1638482747,111.2249230026
TdelFuego,0,81,955,4,3.2694432975,3.0103295403,3.5563664697,74.0327859772
TdelFuego,0,81,956,4,3.7712898564,2.6549777608,3.3754868075,70.7215909778
TdelFuego,0,82,957,4,NA,NA,NA,NA
TdelFuego,0,82,958,4,4.7737243512,4.3700996957,6.9976700981,156.0085379741
TdelFuego,0,82,959,4,4.6219191073,3.9337953426,6.9977024333,153.0868799942
TdelFuego,0,83,960,4,4.1024962059,3.7674801449,5.0136813641,106.339761511
TdelFuego,0,84,961,4,4.3065261489,4.123768779,6.1210840443,133.2269421903
TdelFuego,0,84,962,4,3.8943650682,3.3983019443,4.3304688819,92.0057768959
TdelFuego,0,85,963,4,4.4158759207,3.5932691545,5.0943423788,109.6011427268
TdelFuego,0,85,964,4,4.3228942961,2.3778573449,3.4133652546,72.1991835641
TdelFuego,0,85,965,4,3.9940324155,3.9878545297,5.3262380667,112.9403131957
TdelFuego,0,86,966,4,4.1236501773,3.4691412031,5.1589588675,110.4161611302
TdelFuego,0,86,967,4,4.5036703027,3.5163222577,5.8380979379,127.1594321167
TdelFuego,0,87,968,4,4.7132946153,3.9451868971,5.9665716812,130.2317740809
TdelFuego,0,87,969,4,4.8456645933,4.0635903825,6.3248608361,139.5770914896
TdelFuego,0,87,970,4,4.1087882813,3.6505645648,5.1621962894,109.1048158315
TdelFuego,0,88,971,4,4.5392257035,3.1713490846,5.0233802233,106.5650852215
TdelFuego,0,89,972,4,4.5931602515,4.1356511902,5.9147238662,128.9905311688
TdelFuego,0,89,973,4,4.6242284933,4.4975849526,6.7366330437,149.6004420558
TdelFuego,0,89,974,4,5.5620749932,3.7526761519,6.6388655189,144.3145499983
TdelFuego,0,90,975,4,NA,NA,NA,NA
TdelFuego,0,90,976,4,4.6026729925,4.5311651454,6.7845669821,150.7740710455
TdelFuego,0,90,977,4,4.6227506145,3.4097302593,4.7090136352,98.6167775703
TdelFuego,1,1,978,4,4.564815013,3.2108788367,5.7148172368,76.392719307
